Time	Node	Type	Packets	
19	Node2	CacheHits	0
19	Node2	CacheMisses	0
19	Node3	CacheHits	0
19	Node3	CacheMisses	0
19	Node4	CacheHits	0
19	Node4	CacheMisses	50
19	Node5	CacheHits	0
19	Node5	CacheMisses	0
19	Node6	CacheHits	0
19	Node6	CacheMisses	0
19	Node7	CacheHits	0
19	Node7	CacheMisses	50
19	Node8	CacheHits	0
19	Node8	CacheMisses	50
19.5	Node0	CacheHits	0
19.5	Node0	CacheMisses	50
19.5	Node1	CacheHits	0
19.5	Node1	CacheMisses	50
19.5	Node2	CacheHits	0
19.5	Node2	CacheMisses	0
19.5	Node3	CacheHits	0
19.5	Node3	CacheMisses	0
19.5	Node4	CacheHits	0
19.5	Node4	CacheMisses	50
19.5	Node5	CacheHits	0
19.5	Node5	CacheMisses	0
19.5	Node6	CacheHits	0
19.5	Node6	CacheMisses	0
19.5	Node7	CacheHits	0
19.5	Node7	CacheMisses	50
19.5	Node8	CacheHits	0
19.5	Node8	CacheMisses	50
