Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.435762	leaf-3	0	43	FullDelay	0.0057616	5761.6	1	2
0.436615	leaf-2	0	43	LastDelay	0.0066152	6615.2	1	2
0.436615	leaf-2	0	43	FullDelay	0.0066152	6615.2	1	2
0.436615	leaf-4	0	43	LastDelay	0.0066152	6615.2	1	2
0.436615	leaf-4	0	43	FullDelay	0.0066152	6615.2	1	2
0.445762	leaf-1	0	44	LastDelay	0.0057616	5761.6	1	2
0.445762	leaf-1	0	44	FullDelay	0.0057616	5761.6	1	2
0.445762	leaf-3	0	44	LastDelay	0.0057616	5761.6	1	2
0.445762	leaf-3	0	44	FullDelay	0.0057616	5761.6	1	2
0.446615	leaf-2	0	44	LastDelay	0.0066152	6615.2	1	2
0.446615	leaf-2	0	44	FullDelay	0.0066152	6615.2	1	2
0.446615	leaf-4	0	44	LastDelay	0.0066152	6615.2	1	2
0.446615	leaf-4	0	44	FullDelay	0.0066152	6615.2	1	2
0.455762	leaf-1	0	45	LastDelay	0.0057616	5761.6	1	2
0.455762	leaf-1	0	45	FullDelay	0.0057616	5761.6	1	2
0.455762	leaf-3	0	45	LastDelay	0.0057616	5761.6	1	2
0.455762	leaf-3	0	45	FullDelay	0.0057616	5761.6	1	2
0.456615	leaf-2	0	45	LastDelay	0.0066152	6615.2	1	2
0.456615	leaf-2	0	45	FullDelay	0.0066152	6615.2	1	2
0.456615	leaf-4	0	45	LastDelay	0.0066152	6615.2	1	2
0.456615	leaf-4	0	45	FullDelay	0.0066152	6615.2	1	2
0.465762	leaf-1	0	46	LastDelay	0.0057616	5761.6	1	2
0.465762	leaf-1	0	46	FullDelay	0.0057616	5761.6	1	2
0.465762	leaf-3	0	46	LastDelay	0.0057616	5761.6	1	2
0.465762	leaf-3	0	46	FullDelay	0.0057616	5761.6	1	2
0.466615	leaf-2	0	46	LastDelay	0.0066152	6615.2	1	2
0.466615	leaf-2	0	46	FullDelay	0.0066152	6615.2	1	2
0.466615	leaf-4	0	46	LastDelay	0.0066152	6615.2	1	2
0.466615	leaf-4	0	46	FullDelay	0.0066152	6615.2	1	2
0.475762	leaf-1	0	47	LastDelay	0.0057616	5761.6	1	2
0.475762	leaf-1	0	47	FullDelay	0.0057616	5761.6	1	2
0.475762	leaf-3	0	47	LastDelay	0.0057616	5761.6	1	2
0.475762	leaf-3	0	47	FullDelay	0.0057616	5761.6	1	2
