Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.120881	Src4	0	30	FullDelay	0.0902264	90226.4	1	4
0.120881	Src8	0	32	LastDelay	0.0900967	90096.7	1	4
0.120881	Src8	0	32	FullDelay	0.0900967	90096.7	1	4
0.121728	Src1	0	35	LastDelay	0.0903496	90349.6	1	4
0.121728	Src1	0	35	FullDelay	0.0903496	90349.6	1	4
0.121728	Src5	0	32	LastDelay	0.0900435	90043.5	1	4
0.121728	Src5	0	32	FullDelay	0.0900435	90043.5	1	4
0.121728	Src8	0	33	LastDelay	0.0902616	90261.6	1	4
0.121728	Src8	0	33	FullDelay	0.0902616	90261.6	1	4
0.122575	Src3	0	36	LastDelay	0.0902557	90255.7	1	4
0.122575	Src3	0	36	FullDelay	0.0902557	90255.7	1	4
0.122575	Src4	0	32	LastDelay	0.0902378	90237.8	1	4
0.122575	Src4	0	32	FullDelay	0.0902378	90237.8	1	4
0.122575	Src8	0	34	LastDelay	0.0902477	90247.7	1	4
0.122575	Src8	0	34	FullDelay	0.0902477	90247.7	1	4
0.123422	Src1	0	36	LastDelay	0.090178	90178	1	4
0.123422	Src1	0	36	FullDelay	0.090178	90178	1	4
0.123422	Src6	0	34	LastDelay	0.0900621	90062.1	1	4
0.123422	Src6	0	34	FullDelay	0.0900621	90062.1	1	4
0.123422	Src8	0	35	LastDelay	0.0903584	90358.4	1	4
0.123422	Src8	0	35	FullDelay	0.0903584	90358.4	1	4
0.12427	Src1	0	37	LastDelay	0.090127	90127	1	4
0.12427	Src1	0	37	FullDelay	0.090127	90127	1	4
0.12427	Src4	0	33	LastDelay	0.0899897	89989.7	1	4
0.12427	Src4	0	33	FullDelay	0.0899897	89989.7	1	4
0.12427	Src8	0	36	LastDelay	0.0902673	90267.3	1	4
0.12427	Src8	0	36	FullDelay	0.0902673	90267.3	1	4
0.125117	Src3	0	38	LastDelay	0.0902049	90204.9	1	4
0.125117	Src3	0	38	FullDelay	0.0902049	90204.9	1	4
0.125117	Src4	0	34	LastDelay	0.0903116	90311.6	1	4
0.125117	Src4	0	34	FullDelay	0.0903116	90311.6	1	4
0.125117	Src7	0	38	LastDelay	0.0902954	90295.4	1	4
0.125117	Src7	0	38	FullDelay	0.0902954	90295.4	1	4
0.125964	Src3	0	40	LastDelay	0.0896822	89682.2	1	4
0.125964	Src3	0	40	FullDelay	0.0896822	89682.2	1	4
0.125964	Src5	0	36	LastDelay	0.0903404	90340.4	1	4
0.125964	Src5	0	36	FullDelay	0.0903404	90340.4	1	4
0.125964	Src8	0	38	LastDelay	0.0903705	90370.5	1	4
0.125964	Src8	0	38	FullDelay	0.0903705	90370.5	1	4
0.126811	Src1	0	40	LastDelay	0.0901977	90197.7	1	4
0.126811	Src1	0	40	FullDelay	0.0901977	90197.7	1	4
0.126811	Src5	0	37	LastDelay	0.0901655	90165.5	1	4
0.126811	Src5	0	37	FullDelay	0.0901655	90165.5	1	4
0.126811	Src7	0	40	LastDelay	0.0901044	90104.4	1	4
0.126811	Src7	0	40	FullDelay	0.0901044	90104.4	1	4
0.127658	Src3	0	42	LastDelay	0.0900354	90035.4	1	4
0.127658	Src3	0	42	FullDelay	0.0900354	90035.4	1	4
0.127658	Src5	0	38	LastDelay	0.0903569	90356.9	1	4
0.127658	Src5	0	38	FullDelay	0.0903569	90356.9	1	4
0.127658	Src9	0	39	LastDelay	0.0903378	90337.8	1	4
0.127658	Src9	0	39	FullDelay	0.0903378	90337.8	1	4
0.128506	Src2	0	37	LastDelay	0.0901677	90167.7	1	4
0.128506	Src2	0	37	FullDelay	0.0901677	90167.7	1	4
0.128506	Src6	0	38	LastDelay	0.0898328	89832.8	1	4
0.128506	Src6	0	38	FullDelay	0.0898328	89832.8	1	4
0.128506	Src9	0	40	LastDelay	0.0898969	89896.9	1	4
0.128506	Src9	0	40	FullDelay	0.0898969	89896.9	1	4
0.129353	Src2	0	39	LastDelay	0.0903397	90339.7	1	4
0.129353	Src2	0	39	FullDelay	0.0903397	90339.7	1	4
0.129353	Src4	0	38	LastDelay	0.0900489	90048.9	1	4
0.129353	Src4	0	38	FullDelay	0.0900489	90048.9	1	4
0.129353	Src9	0	41	LastDelay	0.0903808	90380.8	1	4
0.129353	Src9	0	41	FullDelay	0.0903808	90380.8	1	4
0.1302	Src2	0	41	LastDelay	0.0903345	90334.5	1	4
0.1302	Src2	0	41	FullDelay	0.0903345	90334.5	1	4
0.1302	Src6	0	40	LastDelay	0.0902535	90253.5	1	4
0.1302	Src6	0	40	FullDelay	0.0902535	90253.5	1	4
0.1302	Src7	0	43	LastDelay	0.0903597	90359.7	1	4
0.1302	Src7	0	43	FullDelay	0.0903597	90359.7	1	4
0.131047	Src3	0	47	LastDelay	0.0903539	90353.9	1	4
0.131047	Src3	0	47	FullDelay	0.0903539	90353.9	1	4
0.131047	Src5	0	42	LastDelay	0.0902785	90278.5	1	4
0.131047	Src5	0	42	FullDelay	0.0902785	90278.5	1	4
0.131047	Src7	0	44	LastDelay	0.0899916	89991.6	1	4
0.131047	Src7	0	44	FullDelay	0.0899916	89991.6	1	4
0.131894	Src2	0	43	LastDelay	0.0903464	90346.4	1	4
0.131894	Src2	0	43	FullDelay	0.0903464	90346.4	1	4
0.131894	Src4	0	42	LastDelay	0.0893684	89368.4	1	4
0.131894	Src4	0	42	FullDelay	0.0893684	89368.4	1	4
0.131894	Src8	0	44	LastDelay	0.0903335	90333.5	1	4
0.131894	Src8	0	44	FullDelay	0.0903335	90333.5	1	4
0.132742	Src3	0	50	LastDelay	0.0902491	90249.1	1	4
0.132742	Src3	0	50	FullDelay	0.0902491	90249.1	1	4
0.132742	Src5	0	43	LastDelay	0.0901314	90131.4	1	4
0.132742	Src5	0	43	FullDelay	0.0901314	90131.4	1	4
0.132742	Src7	0	46	LastDelay	0.0902797	90279.7	1	4
0.132742	Src7	0	46	FullDelay	0.0902797	90279.7	1	4
0.133589	Src2	0	44	LastDelay	0.0902728	90272.8	1	4
0.133589	Src2	0	44	FullDelay	0.0902728	90272.8	1	4
0.133589	Src5	0	44	LastDelay	0.0902352	90235.2	1	4
0.133589	Src5	0	44	FullDelay	0.0902352	90235.2	1	4
0.133589	Src9	0	46	LastDelay	0.0899055	89905.5	1	4
0.133589	Src9	0	46	FullDelay	0.0899055	89905.5	1	4
0.134436	Src1	0	47	LastDelay	0.0898717	89871.7	1	4
0.134436	Src1	0	47	FullDelay	0.0898717	89871.7	1	4
0.134436	Src5	0	46	LastDelay	0.090406	90406	1	4
0.134436	Src5	0	46	FullDelay	0.090406	90406	1	4
0.134436	Src8	0	46	LastDelay	0.0901901	90190.1	1	4
0.134436	Src8	0	46	FullDelay	0.0901901	90190.1	1	4
0.135283	Src3	0	52	LastDelay	0.0901874	90187.4	1	4
0.135283	Src3	0	52	FullDelay	0.0901874	90187.4	1	4
0.135283	Src4	0	45	LastDelay	0.0902231	90223.1	1	4
0.135283	Src4	0	45	FullDelay	0.0902231	90223.1	1	4
0.135283	Src7	0	49	LastDelay	0.0902263	90226.3	1	4
0.135283	Src7	0	49	FullDelay	0.0902263	90226.3	1	4
0.13613	Src3	0	53	LastDelay	0.0903248	90324.8	1	4
0.13613	Src3	0	53	FullDelay	0.0903248	90324.8	1	4
0.13613	Src6	0	46	LastDelay	0.0902897	90289.7	1	4
0.13613	Src6	0	46	FullDelay	0.0902897	90289.7	1	4
0.13613	Src9	0	48	LastDelay	0.0903069	90306.9	1	4
0.13613	Src9	0	48	FullDelay	0.0903069	90306.9	1	4
0.136978	Src2	0	49	LastDelay	0.0900269	90026.9	1	4
0.136978	Src2	0	49	FullDelay	0.0900269	90026.9	1	4
0.136978	Src6	0	47	LastDelay	0.0901884	90188.4	1	4
0.136978	Src6	0	47	FullDelay	0.0901884	90188.4	1	4
0.136978	Src8	0	49	LastDelay	0.0902735	90273.5	1	4
0.136978	Src8	0	49	FullDelay	0.0902735	90273.5	1	4
0.137825	Src3	0	54	LastDelay	0.0902798	90279.8	1	4
0.137825	Src3	0	54	FullDelay	0.0902798	90279.8	1	4
0.137825	Src4	0	49	LastDelay	0.0902101	90210.1	1	4
0.137825	Src4	0	49	FullDelay	0.0902101	90210.1	1	4
0.137825	Src8	0	50	LastDelay	0.0902839	90283.9	1	4
0.137825	Src8	0	50	FullDelay	0.0902839	90283.9	1	4
0.138672	Src2	0	50	LastDelay	0.0897963	89796.3	1	4
0.138672	Src2	0	50	FullDelay	0.0897963	89796.3	1	4
0.138672	Src6	0	50	LastDelay	0.0902753	90275.3	1	4
0.138672	Src6	0	50	FullDelay	0.0902753	90275.3	1	4
0.138672	Src9	0	50	LastDelay	0.090268	90268	1	4
